month,sku,brand_owner,brand,category,business_mode,standard_cost,inbound_freight_rate,packaging_cost_per_unit,handling_cost_per_unit,product_development_cost_per_unit,royalty_rate,royalty_cost_per_unit,landed_cost_per_unit,unit_economic_cost
2026-04-01,SKU00170,External Brand,Nike,Lifestyle Apparel,Buyout,101.36,0.0761,4.67,1.62,0.41,0.0,0.0,115.78,115.78
2026-04-01,SKU00171,External Brand,Brooks Brothers,Sportswear,Consignment,5.27,0.0459,1.8,1.39,1.1,0.0738,32.87,9.81,42.67
2026-04-01,SKU00172,External Brand,Nike,Running Shoes,Consignment,38.06,0.0473,1.96,1.8,3.87,0.0,0.0,47.49,47.49
2026-04-01,SKU00173,External Brand,Champion,Bags,Buyout,31.87,0.0632,0.5,0.57,3.96,0.0,0.0,38.92,38.92
2026-04-01,SKU00174,External Brand,Nike,Yoga Apparel,Consignment,9.97,0.0609,4.29,3.35,2.67,0.0,0.0,20.89,20.89
2026-04-01,SKU00175,External Brand,Under Armour,Sportswear,Consignment,4.06,0.0655,1.51,2.7,1.68,0.0,0.0,10.22,10.22
2026-04-01,SKU00176,External Brand,Salomon,Underwear,Buyout,118.2,0.0493,1.81,0.53,1.08,0.0,0.0,127.44,127.44
2026-04-01,SKU00177,External Brand,Brooks Brothers,Lifestyle Apparel,Buyout,87.57,0.0539,0.62,1.71,2.23,0.0719,65.9,96.85,162.76
2026-04-01,SKU00178,External Brand,Puma,Training Shoes,Buyout,161.82,0.0456,3.91,2.07,2.28,0.0,0.0,177.45,177.45
2026-04-01,SKU00179,External Brand,Brooks Brothers,Kids Apparel,Buyout,18.62,0.0739,2.58,3.46,2.96,0.0644,14.79,29.0,43.79
2026-04-01,SKU00180,External Brand,Skechers,Underwear,Consignment,25.63,0.0279,1.29,3.09,2.64,0.0,0.0,33.37,33.37
2026-04-01,SKU00181,Himaxx Own,Brand A,Training Shoes,Own Brand,283.92,0.059,3.01,0.45,7.49,0.0,0.0,311.62,311.62
2026-04-01,SKU00182,External Brand,The North Face,Basketball Shoes,Buyout,260.54,0.052,3.28,1.66,0.34,0.0,0.0,279.38,279.38
2026-04-01,SKU00183,External Brand,Adidas,Bags,Consignment,17.15,0.0589,3.61,2.24,3.76,0.0,0.0,27.78,27.78
2026-04-01,SKU00184,External Brand,The North Face,Kids Apparel,Buyout,207.68,0.049,4.03,0.58,0.53,0.0,0.0,223.0,223.0
2026-04-01,SKU00185,External Brand,Adidas,Outdoor Apparel,Buyout,104.93,0.0242,1.65,2.1,0.34,0.0,0.0,111.55,111.55
2026-04-01,SKU00186,External Brand,New Balance,Sportswear,Consignment,15.43,0.0651,0.83,2.95,1.24,0.0,0.0,21.45,21.45
2026-04-01,SKU00187,External Brand,New Balance,Sportswear,Consignment,9.74,0.0748,4.85,0.73,1.2,0.0,0.0,17.25,17.25
2026-04-01,SKU00188,Himaxx Own,Brand B,Basketball Shoes,Own Brand,160.26,0.0715,3.85,1.83,7.82,0.0,0.0,185.22,185.22
2026-04-01,SKU00189,External Brand,Salomon,Basketball Shoes,Buyout,93.13,0.0624,1.67,3.13,0.46,0.0,0.0,104.2,104.2
2026-04-01,SKU00190,External Brand,Reebok Underwear,Running Shoes,Buyout,251.73,0.0275,4.26,0.81,2.22,0.052,85.91,265.94,351.85
2026-04-01,SKU00191,External Brand,Under Armour,Basketball Shoes,Consignment,32.03,0.0503,2.29,0.55,2.35,0.0,0.0,38.84,38.84
2026-04-01,SKU00192,Himaxx Own,Brand B,Training Shoes,Own Brand,67.65,0.073,4.58,0.82,8.27,0.0,0.0,86.27,86.27
2026-04-01,SKU00193,External Brand,Salomon,Running Shoes,Buyout,215.36,0.026,4.66,0.69,3.82,0.0,0.0,230.15,230.15
2026-04-01,SKU00194,External Brand,Puma,Kids Apparel,Buyout,50.76,0.0519,4.3,1.6,3.76,0.0,0.0,63.06,63.06
2026-04-01,SKU00195,External Brand,Brooks Brothers,Bags,Buyout,123.12,0.0529,0.55,2.06,3.81,0.0557,81.4,136.05,217.45
2026-04-01,SKU00196,External Brand,Asics,Accessories,Consignment,4.88,0.0209,4.39,3.09,3.5,0.0,0.0,15.96,15.96
2026-04-01,SKU00197,External Brand,Adidas,Sportswear,Consignment,9.85,0.0426,3.08,2.12,3.87,0.0,0.0,19.34,19.34
2026-04-01,SKU00198,External Brand,Adidas,Running Shoes,Consignment,43.68,0.038,3.65,2.3,0.82,0.0,0.0,52.11,52.11
2026-04-01,SKU00199,External Brand,Patagonia,Accessories,Buyout,33.79,0.057,2.25,0.59,1.66,0.0,0.0,40.21,40.21
2026-04-01,SKU00200,External Brand,Nike,Basketball Shoes,Buyout,168.19,0.0531,0.79,0.82,2.62,0.0,0.0,181.34,181.34
2026-04-01,SKU00201,External Brand,Brooks Brothers,Underwear,Buyout,9.2,0.0458,3.0,0.75,2.01,0.0398,4.03,15.38,19.41
2026-04-01,SKU00202,External Brand,Reebok Underwear,Outdoor Apparel,Buyout,92.4,0.0559,3.95,1.91,2.74,0.044,37.82,106.17,143.99
2026-04-01,SKU00203,External Brand,Under Armour,Outdoor Apparel,Buyout,155.26,0.0267,4.08,0.56,1.56,0.0,0.0,165.62,165.62
2026-04-01,SKU00204,External Brand,Skechers,Accessories,Buyout,59.51,0.0247,0.75,2.07,0.09,0.0,0.0,63.89,63.89
2026-04-01,SKU00205,External Brand,On Running,Sportswear,Consignment,2.43,0.0326,3.77,3.05,1.59,0.0,0.0,10.91,10.91
2026-04-01,SKU00206,External Brand,Skechers,Running Shoes,Buyout,87.13,0.0365,4.25,3.48,0.51,0.0,0.0,98.55,98.55
2026-04-01,SKU00207,External Brand,Patagonia,Sportswear,Buyout,21.02,0.0552,4.57,1.68,1.92,0.0,0.0,30.35,30.35
2026-04-01,SKU00208,External Brand,Adidas,Training Shoes,Consignment,39.62,0.0264,4.01,1.61,0.55,0.0,0.0,46.84,46.84
2026-04-01,SKU00209,External Brand,Skechers,Yoga Apparel,Consignment,12.1,0.0277,2.92,1.07,1.83,0.0,0.0,18.27,18.27
2026-04-01,SKU00210,External Brand,Asics,Yoga Apparel,Consignment,5.57,0.0708,2.39,1.93,2.37,0.0,0.0,12.65,12.65
2026-04-01,SKU00211,External Brand,Cole Haan,Lifestyle Apparel,Buyout,64.59,0.0331,3.62,1.82,3.0,0.0,0.0,75.17,75.17
2026-04-01,SKU00212,External Brand,Lululemon,Basketball Shoes,Buyout,78.69,0.0289,1.33,2.83,2.46,0.0,0.0,87.58,87.58
2026-04-01,SKU00213,External Brand,Adidas,Lifestyle Apparel,Consignment,22.98,0.0244,3.35,1.61,2.96,0.0,0.0,31.47,31.47
2026-04-01,SKU00214,External Brand,Skechers,Bags,Consignment,30.55,0.0279,4.28,2.86,1.06,0.0,0.0,39.6,39.6
2026-04-01,SKU00215,Himaxx Own,Brand A,Underwear,Own Brand,136.97,0.0456,4.08,3.31,5.95,0.0,0.0,156.57,156.57
2026-04-01,SKU00216,External Brand,Columbia,Training Shoes,Buyout,68.7,0.0235,2.72,1.16,1.64,0.0,0.0,75.83,75.83
2026-04-01,SKU00217,External Brand,Nike,Underwear,Consignment,27.34,0.0642,2.94,1.27,0.89,0.0,0.0,34.19,34.19
2026-04-01,SKU00218,External Brand,Nike,Yoga Apparel,Consignment,10.5,0.0534,1.92,0.76,2.82,0.0,0.0,16.56,16.56
2026-04-01,SKU00219,External Brand,Adidas,Lifestyle Apparel,Buyout,148.02,0.0362,3.03,0.37,2.93,0.0,0.0,159.71,159.71
2026-04-01,SKU00220,External Brand,Nike,Accessories,Consignment,5.2,0.0443,3.82,0.92,3.94,0.0,0.0,14.1,14.1
2026-04-01,SKU00221,External Brand,On Running,Accessories,Consignment,32.94,0.0415,1.1,3.12,0.91,0.0,0.0,39.44,39.44
2026-04-01,SKU00222,External Brand,Reebok Underwear,Training Shoes,Consignment,38.48,0.0603,3.57,3.17,2.81,0.0613,48.5,50.35,98.85
2026-04-01,SKU00223,Himaxx Own,Brand A,Basketball Shoes,Own Brand,209.11,0.041,2.92,1.92,11.02,0.0,0.0,233.53,233.53
2026-04-01,SKU00224,External Brand,Under Armour,Accessories,Buyout,10.54,0.0212,3.52,1.85,0.84,0.0,0.0,16.97,16.97
2026-04-01,SKU00225,External Brand,Champion,Performance Apparel,Buyout,217.2,0.0533,2.87,0.98,1.0,0.0,0.0,233.62,233.62
2026-04-01,SKU00226,Himaxx Own,Brand B,Basketball Shoes,Own Brand,275.9,0.0432,2.84,0.69,11.5,0.0,0.0,302.84,302.84
2026-04-01,SKU00227,External Brand,Champion,Kids Apparel,Buyout,41.93,0.0577,1.49,2.64,0.14,0.0,0.0,48.62,48.62
2026-04-01,SKU00228,External Brand,Cole Haan,Accessories,Buyout,24.92,0.0207,4.55,2.88,3.71,0.0,0.0,36.57,36.57
2026-04-01,SKU00229,Himaxx Own,Brand B,Training Shoes,Own Brand,250.67,0.0766,2.51,3.05,11.17,0.0,0.0,286.59,286.59
2026-04-01,SKU00230,External Brand,Salomon,Yoga Apparel,Consignment,12.49,0.0454,1.7,0.35,3.78,0.0,0.0,18.89,18.89
2026-04-01,SKU00231,External Brand,Puma,Basketball Shoes,Buyout,132.53,0.0517,0.96,2.54,0.51,0.0,0.0,143.4,143.4
2026-04-01,SKU00232,External Brand,Reebok Underwear,Sportswear,Consignment,24.12,0.0608,4.84,3.18,2.22,0.0337,19.74,35.83,55.58
2026-04-01,SKU00233,Himaxx Own,Brand A,Bags,Own Brand,205.77,0.0721,3.25,2.28,14.12,0.0,0.0,240.26,240.26
2026-04-01,SKU00234,External Brand,New Balance,Accessories,Buyout,69.71,0.0322,3.27,2.19,1.59,0.0,0.0,79.0,79.0
2026-04-01,SKU00235,Himaxx Own,Brand B,Underwear,Own Brand,53.17,0.0238,1.29,2.44,7.63,0.0,0.0,65.8,65.8
2026-04-01,SKU00236,External Brand,Adidas,Kids Apparel,Consignment,7.67,0.061,1.67,1.39,2.87,0.0,0.0,14.07,14.07
2026-04-01,SKU00237,External Brand,Puma,Yoga Apparel,Consignment,10.71,0.0246,0.69,2.11,2.85,0.0,0.0,16.63,16.63
2026-04-01,SKU00238,External Brand,Puma,Lifestyle Apparel,Consignment,9.08,0.0692,1.36,0.43,0.38,0.0,0.0,11.88,11.88
2026-04-01,SKU00239,External Brand,On Running,Lifestyle Apparel,Consignment,19.8,0.0704,1.56,1.81,2.16,0.0,0.0,26.72,26.72
2026-04-01,SKU00240,External Brand,Columbia,Bags,Buyout,58.07,0.032,4.48,1.05,1.65,0.0,0.0,67.12,67.12
2026-04-01,SKU00241,External Brand,Reebok Underwear,Performance Apparel,Buyout,48.43,0.0275,3.36,1.23,2.7,0.039,15.35,57.05,72.4
2026-04-01,SKU00242,External Brand,Skechers,Basketball Shoes,Buyout,160.05,0.0267,2.03,1.88,3.34,0.0,0.0,171.58,171.58
2026-04-01,SKU00243,Himaxx Own,Brand B,Accessories,Own Brand,97.42,0.0518,0.84,1.82,4.44,0.0,0.0,109.55,109.55
2026-04-01,SKU00244,External Brand,Reebok Underwear,Underwear,Consignment,7.4,0.0355,2.8,3.26,1.45,0.0375,16.61,15.16,31.78
2026-04-01,SKU00245,Himaxx Own,Brand A,Kids Apparel,Own Brand,30.48,0.0427,2.16,1.85,13.92,0.0,0.0,49.7,49.7
2026-04-01,SKU00246,External Brand,Reebok Underwear,Accessories,Buyout,44.23,0.0737,4.85,2.37,1.77,0.0522,13.37,56.48,69.85
2026-04-01,SKU00247,External Brand,Cole Haan,Lifestyle Apparel,Buyout,121.61,0.0677,3.9,2.4,3.44,0.0,0.0,139.59,139.59
2026-04-01,SKU00248,External Brand,Adidas,Kids Apparel,Buyout,30.6,0.0648,4.46,1.14,0.98,0.0,0.0,39.16,39.16
2026-04-01,SKU00249,External Brand,Brooks Brothers,Running Shoes,Buyout,58.48,0.0423,1.87,3.11,2.23,0.0473,20.32,68.16,88.48
2026-04-01,SKU00250,External Brand,Under Armour,Running Shoes,Buyout,62.34,0.0336,0.89,1.5,0.88,0.0,0.0,67.71,67.71
2026-04-01,SKU00251,External Brand,Nike,Bags,Consignment,29.87,0.0528,4.96,0.87,1.77,0.0,0.0,39.05,39.05
2026-04-01,SKU00252,External Brand,Asics,Training Shoes,Consignment,42.18,0.0796,4.4,3.37,0.13,0.0,0.0,53.44,53.44
2026-04-01,SKU00253,External Brand,Asics,Sportswear,Consignment,43.17,0.0468,3.0,0.68,3.13,0.0,0.0,52.0,52.0
2026-04-01,SKU00254,External Brand,Fila,Lifestyle Apparel,Consignment,10.62,0.0435,3.05,2.08,3.39,0.0,0.0,19.6,19.6
2026-04-01,SKU00255,External Brand,Skechers,Outdoor Apparel,Buyout,180.19,0.0722,3.96,1.79,0.24,0.0,0.0,199.18,199.18
2026-04-01,SKU00256,Himaxx Own,Brand B,Training Shoes,Own Brand,197.83,0.0571,2.87,1.51,14.33,0.0,0.0,227.82,227.82
2026-04-01,SKU00257,Himaxx Own,Brand B,Yoga Apparel,Own Brand,47.87,0.0335,4.64,0.83,12.88,0.0,0.0,67.82,67.82
2026-04-01,SKU00258,External Brand,Under Armour,Yoga Apparel,Consignment,23.82,0.0616,2.29,1.81,2.94,0.0,0.0,32.33,32.33
2026-04-01,SKU00259,Himaxx Own,Brand A,Outdoor Apparel,Own Brand,176.98,0.0703,0.66,2.76,9.33,0.0,0.0,202.17,202.17
2026-04-01,SKU00260,Himaxx Own,Brand A,Running Shoes,Own Brand,224.78,0.0588,1.81,2.1,14.87,0.0,0.0,256.78,256.78
2026-04-01,SKU00261,External Brand,Patagonia,Running Shoes,Buyout,111.01,0.0331,1.68,2.82,2.62,0.0,0.0,121.8,121.8
2026-04-01,SKU00262,External Brand,Under Armour,Bags,Consignment,29.62,0.0561,3.93,2.25,1.47,0.0,0.0,38.93,38.93
2026-04-01,SKU00263,External Brand,Champion,Sportswear,Buyout,107.84,0.0664,0.69,2.44,3.3,0.0,0.0,121.42,121.42
2026-04-01,SKU00264,External Brand,Puma,Performance Apparel,Buyout,38.61,0.0299,1.74,3.5,1.11,0.0,0.0,46.11,46.11
2026-04-01,SKU00265,External Brand,New Balance,Running Shoes,Buyout,122.68,0.0627,3.85,1.86,0.79,0.0,0.0,136.87,136.87
2026-04-01,SKU00266,External Brand,Nike,Bags,Consignment,26.07,0.0532,4.76,0.64,0.64,0.0,0.0,33.5,33.5
2026-04-01,SKU00267,External Brand,Puma,Basketball Shoes,Buyout,33.57,0.0311,4.83,3.2,0.43,0.0,0.0,43.06,43.06
2026-04-01,SKU00268,External Brand,Under Armour,Performance Apparel,Buyout,367.5,0.0674,1.39,2.11,2.79,0.0,0.0,398.55,398.55
2026-04-01,SKU00269,External Brand,Salomon,Basketball Shoes,Buyout,149.79,0.0203,2.12,0.78,2.51,0.0,0.0,158.25,158.25
2026-04-01,SKU00270,External Brand,The North Face,Underwear,Buyout,39.16,0.0751,3.52,2.43,1.35,0.0,0.0,49.39,49.39
2026-04-01,SKU00271,External Brand,Asics,Outdoor Apparel,Buyout,215.23,0.0624,2.87,1.81,2.98,0.0,0.0,236.32,236.32
2026-04-01,SKU00272,Himaxx Own,Brand A,Lifestyle Apparel,Own Brand,88.51,0.0419,4.02,1.29,13.37,0.0,0.0,110.9,110.9
2026-04-01,SKU00273,External Brand,The North Face,Basketball Shoes,Buyout,180.52,0.0775,3.62,2.05,3.01,0.0,0.0,203.18,203.18
2026-04-01,SKU00274,External Brand,Reebok Underwear,Underwear,Buyout,32.07,0.0689,2.18,1.08,0.97,0.0377,8.69,38.51,47.2
2026-04-01,SKU00275,External Brand,Skechers,Outdoor Apparel,Buyout,295.55,0.0213,4.79,1.72,2.73,0.0,0.0,311.08,311.08
2026-04-01,SKU00276,External Brand,New Balance,Lifestyle Apparel,Consignment,24.07,0.028,2.25,1.29,2.85,0.0,0.0,31.13,31.13
2026-04-01,SKU00277,External Brand,Cole Haan,Underwear,Buyout,45.58,0.061,4.16,1.64,2.06,0.0,0.0,56.22,56.22
2026-04-01,SKU00278,External Brand,Champion,Running Shoes,Buyout,94.64,0.0287,2.16,3.01,3.32,0.0,0.0,105.84,105.84
2026-04-01,SKU00279,External Brand,Columbia,Yoga Apparel,Buyout,7.69,0.0266,0.75,1.68,2.67,0.0,0.0,13.0,13.0
2026-04-01,SKU00280,External Brand,Salomon,Running Shoes,Buyout,116.43,0.0708,1.4,2.81,3.9,0.0,0.0,132.77,132.77
2026-04-01,SKU00281,External Brand,Hoka,Underwear,Buyout,59.19,0.0346,3.65,0.32,1.09,0.0,0.0,66.28,66.28
2026-04-01,SKU00282,External Brand,Adidas,Performance Apparel,Consignment,75.85,0.0566,4.54,1.57,0.67,0.0,0.0,86.93,86.93
2026-04-01,SKU00283,External Brand,Cole Haan,Lifestyle Apparel,Buyout,67.24,0.0519,2.66,0.37,2.42,0.0,0.0,76.17,76.17
2026-04-01,SKU00284,External Brand,Adidas,Underwear,Consignment,24.83,0.0594,2.41,3.46,3.87,0.0,0.0,36.05,36.05
2026-04-01,SKU00285,External Brand,Hoka,Lifestyle Apparel,Consignment,4.84,0.0564,3.34,2.12,2.07,0.0,0.0,12.64,12.64
2026-04-01,SKU00286,External Brand,Brooks Brothers,Accessories,Consignment,14.9,0.0313,4.61,1.84,0.75,0.0471,18.1,22.58,40.68
2026-04-01,SKU00287,External Brand,Under Armour,Yoga Apparel,Consignment,6.05,0.0325,4.44,0.75,0.16,0.0,0.0,11.6,11.6
2026-04-01,SKU00288,External Brand,Lululemon,Outdoor Apparel,Buyout,339.0,0.0417,1.24,2.5,1.37,0.0,0.0,358.24,358.24
2026-04-01,SKU00289,Himaxx Own,Brand A,Lifestyle Apparel,Own Brand,135.23,0.0672,0.62,2.2,12.5,0.0,0.0,159.64,159.64
2026-04-01,SKU00290,Himaxx Own,Brand B,Lifestyle Apparel,Own Brand,24.81,0.0589,3.1,1.51,5.67,0.0,0.0,36.56,36.56
2026-04-01,SKU00291,External Brand,Brooks Brothers,Kids Apparel,Consignment,13.59,0.0643,3.82,1.86,1.21,0.0426,55.2,21.35,76.55
2026-04-01,SKU00292,External Brand,New Balance,Kids Apparel,Buyout,103.26,0.0625,0.69,1.4,2.72,0.0,0.0,114.52,114.52
2026-04-01,SKU00293,External Brand,Under Armour,Lifestyle Apparel,Buyout,132.37,0.0227,1.16,2.94,2.53,0.0,0.0,142.01,142.01
2026-04-01,SKU00294,External Brand,Nike,Performance Apparel,Consignment,28.8,0.0202,2.89,0.46,0.48,0.0,0.0,33.21,33.21
2026-04-01,SKU00295,External Brand,Cole Haan,Underwear,Buyout,64.19,0.0415,4.77,2.61,2.32,0.0,0.0,76.56,76.56
2026-04-01,SKU00296,External Brand,On Running,Performance Apparel,Buyout,228.08,0.0537,3.36,3.13,1.2,0.0,0.0,248.01,248.01
2026-04-01,SKU00297,External Brand,Puma,Performance Apparel,Buyout,296.2,0.0731,3.17,1.99,3.51,0.0,0.0,326.52,326.52
2026-04-01,SKU00298,Himaxx Own,Brand A,Underwear,Own Brand,32.53,0.0228,1.14,1.18,11.54,0.0,0.0,47.14,47.14
2026-04-01,SKU00299,External Brand,Puma,Yoga Apparel,Buyout,160.79,0.0611,2.56,1.99,2.11,0.0,0.0,177.28,177.28
2026-04-01,SKU00300,Himaxx Own,Brand A,Kids Apparel,Own Brand,106.54,0.0524,2.51,2.84,14.38,0.0,0.0,131.86,131.86
2026-04-01,SKU00301,External Brand,Lululemon,Outdoor Apparel,Consignment,51.41,0.0283,3.39,3.36,1.86,0.0,0.0,61.48,61.48
2026-04-01,SKU00302,External Brand,Cole Haan,Training Shoes,Buyout,81.0,0.0214,2.37,2.87,2.39,0.0,0.0,90.36,90.36
2026-04-01,SKU00303,External Brand,Adidas,Lifestyle Apparel,Consignment,7.58,0.0762,4.31,0.62,3.34,0.0,0.0,16.43,16.43
2026-04-01,SKU00304,External Brand,Hoka,Outdoor Apparel,Buyout,128.59,0.0654,4.38,2.98,3.23,0.0,0.0,147.59,147.59
2026-04-01,SKU00305,External Brand,New Balance,Training Shoes,Buyout,160.83,0.0331,1.57,3.12,0.52,0.0,0.0,171.37,171.37
2026-04-01,SKU00306,External Brand,Salomon,Lifestyle Apparel,Buyout,179.71,0.0346,4.15,3.08,2.75,0.0,0.0,195.91,195.91
2026-04-01,SKU00307,External Brand,Adidas,Running Shoes,Consignment,45.2,0.0516,1.06,1.41,3.26,0.0,0.0,53.26,53.26
2026-04-01,SKU00308,External Brand,Champion,Lifestyle Apparel,Consignment,15.47,0.0672,1.06,2.43,3.7,0.0,0.0,23.7,23.7
2026-04-01,SKU00309,External Brand,New Balance,Bags,Buyout,148.68,0.0323,4.33,3.01,0.53,0.0,0.0,161.36,161.36
2026-04-01,SKU00310,External Brand,Skechers,Accessories,Buyout,58.78,0.0673,4.27,3.02,0.31,0.0,0.0,70.33,70.33
2026-04-01,SKU00311,External Brand,Patagonia,Training Shoes,Buyout,255.25,0.0282,2.15,3.29,1.38,0.0,0.0,269.26,269.26
2026-04-01,SKU00312,External Brand,Reebok Underwear,Lifestyle Apparel,Consignment,7.82,0.0778,1.77,3.14,2.34,0.0412,6.49,15.68,22.17
2026-04-01,SKU00313,External Brand,On Running,Performance Apparel,Consignment,50.41,0.0381,1.38,3.28,0.64,0.0,0.0,57.64,57.64
2026-04-01,SKU00314,External Brand,Cole Haan,Performance Apparel,Consignment,49.67,0.0796,3.41,0.86,0.93,0.0,0.0,58.83,58.83
2026-04-01,SKU00315,External Brand,Under Armour,Training Shoes,Buyout,76.08,0.0497,4.6,0.5,2.69,0.0,0.0,87.66,87.66
2026-04-01,SKU00316,Himaxx Own,Brand A,Lifestyle Apparel,Own Brand,51.63,0.0274,0.81,3.37,13.58,0.0,0.0,70.8,70.8
2026-04-01,SKU00317,External Brand,On Running,Underwear,Consignment,8.11,0.0521,2.47,2.37,0.4,0.0,0.0,13.77,13.77
2026-04-01,SKU00318,External Brand,Asics,Training Shoes,Buyout,64.12,0.0227,4.28,3.33,3.26,0.0,0.0,76.45,76.45
2026-04-01,SKU00319,External Brand,The North Face,Yoga Apparel,Buyout,89.67,0.03,4.86,1.43,2.37,0.0,0.0,101.02,101.02
2026-04-01,SKU00320,External Brand,Columbia,Kids Apparel,Consignment,4.13,0.0751,2.44,2.04,0.5,0.0,0.0,9.42,9.42
2026-04-01,SKU00321,External Brand,Skechers,Sportswear,Buyout,26.16,0.0631,2.6,1.1,3.52,0.0,0.0,35.03,35.03
2026-04-01,SKU00322,Himaxx Own,Brand A,Bags,Own Brand,49.79,0.0757,1.28,1.83,14.44,0.0,0.0,71.1,71.1
2026-04-01,SKU00323,External Brand,The North Face,Bags,Consignment,51.27,0.0292,1.42,2.16,2.38,0.0,0.0,58.72,58.72
2026-04-01,SKU00324,External Brand,Fila,Outdoor Apparel,Buyout,45.65,0.0275,3.17,1.92,0.32,0.0,0.0,52.32,52.32
2026-04-01,SKU00325,External Brand,Under Armour,Lifestyle Apparel,Buyout,89.99,0.0314,3.13,0.8,3.93,0.0,0.0,100.67,100.67
2026-04-01,SKU00326,External Brand,New Balance,Running Shoes,Buyout,65.56,0.0609,1.79,1.94,0.44,0.0,0.0,73.72,73.72
2026-04-01,SKU00327,External Brand,Salomon,Accessories,Buyout,49.37,0.0549,3.1,1.74,2.9,0.0,0.0,59.81,59.81
2026-04-01,SKU00328,External Brand,Lululemon,Running Shoes,Consignment,42.58,0.0357,3.68,2.48,1.11,0.0,0.0,51.37,51.37
2026-04-01,SKU00329,External Brand,Columbia,Bags,Consignment,38.24,0.0335,2.36,1.17,3.56,0.0,0.0,46.62,46.62
2026-04-01,SKU00330,External Brand,Adidas,Kids Apparel,Buyout,64.92,0.0519,4.57,0.4,0.01,0.0,0.0,73.27,73.27
2026-04-01,SKU00331,External Brand,Brooks Brothers,Yoga Apparel,Buyout,35.28,0.0709,1.91,0.9,0.37,0.0695,31.26,40.96,72.22
2026-04-01,SKU00332,External Brand,Under Armour,Yoga Apparel,Buyout,130.81,0.0282,2.73,1.28,2.79,0.0,0.0,141.3,141.3
2026-04-01,SKU00333,Himaxx Own,Brand B,Accessories,Own Brand,17.38,0.0313,3.07,2.52,7.08,0.0,0.0,30.59,30.59
2026-04-01,SKU00334,External Brand,Champion,Outdoor Apparel,Buyout,192.6,0.0337,3.26,1.32,2.65,0.0,0.0,206.33,206.33
2026-04-01,SKU00335,External Brand,Adidas,Sportswear,Consignment,8.41,0.0488,2.64,1.76,1.87,0.0,0.0,15.09,15.09
2026-04-01,SKU00336,External Brand,Cole Haan,Running Shoes,Buyout,83.6,0.0484,4.99,2.04,3.08,0.0,0.0,97.75,97.75
2026-04-01,SKU00337,Himaxx Own,Brand A,Outdoor Apparel,Own Brand,210.52,0.0712,3.92,1.72,5.2,0.0,0.0,236.35,236.35
2026-04-01,SKU00338,External Brand,Brooks Brothers,Basketball Shoes,Buyout,165.77,0.0567,2.44,1.96,2.11,0.0465,52.07,181.67,233.74
2026-04-01,SKU00339,Himaxx Own,Brand A,Training Shoes,Own Brand,79.63,0.0766,3.55,0.46,3.61,0.0,0.0,93.35,93.35
2026-04-01,SKU00340,External Brand,The North Face,Running Shoes,Buyout,201.89,0.064,3.54,1.14,2.9,0.0,0.0,222.39,222.39
2026-04-01,SKU00341,External Brand,Adidas,Basketball Shoes,Consignment,14.17,0.076,2.99,2.12,0.1,0.0,0.0,20.46,20.46
2026-04-01,SKU00342,External Brand,Champion,Accessories,Buyout,71.55,0.0307,0.69,1.48,0.4,0.0,0.0,76.32,76.32
2026-04-01,SKU00343,External Brand,Cole Haan,Outdoor Apparel,Buyout,69.86,0.0445,4.5,1.74,0.69,0.0,0.0,79.9,79.9
2026-04-01,SKU00344,External Brand,Lululemon,Underwear,Consignment,21.41,0.0493,1.3,1.86,2.65,0.0,0.0,28.28,28.28
2026-04-01,SKU00345,External Brand,New Balance,Running Shoes,Consignment,17.83,0.0712,2.39,0.81,2.87,0.0,0.0,25.18,25.18
2026-04-01,SKU00346,External Brand,Salomon,Kids Apparel,Buyout,139.4,0.0589,1.44,2.77,0.47,0.0,0.0,152.29,152.29
2026-04-01,SKU00347,External Brand,Skechers,Kids Apparel,Buyout,51.3,0.0506,2.31,2.8,0.37,0.0,0.0,59.37,59.37
2026-04-01,SKU00348,External Brand,Hoka,Outdoor Apparel,Consignment,42.96,0.0249,3.15,1.7,3.75,0.0,0.0,52.64,52.64
2026-04-01,SKU00349,External Brand,Brooks Brothers,Lifestyle Apparel,Buyout,40.57,0.0568,3.29,2.13,3.02,0.0733,29.59,51.32,80.91
2026-04-01,SKU00350,External Brand,Columbia,Accessories,Consignment,22.18,0.0296,4.36,2.39,1.02,0.0,0.0,30.6,30.6
2026-04-01,SKU00351,External Brand,Nike,Kids Apparel,Consignment,6.35,0.0357,1.18,3.25,2.93,0.0,0.0,13.93,13.93
2026-04-01,SKU00352,Himaxx Own,Brand B,Accessories,Own Brand,130.01,0.0664,2.91,1.23,14.93,0.0,0.0,157.72,157.72
2026-04-01,SKU00353,External Brand,On Running,Bags,Consignment,4.55,0.0422,2.97,1.3,2.29,0.0,0.0,11.31,11.31
2026-04-01,SKU00354,External Brand,Patagonia,Sportswear,Buyout,117.54,0.0533,3.19,3.33,2.05,0.0,0.0,132.37,132.37
2026-04-01,SKU00355,External Brand,Hoka,Yoga Apparel,Consignment,50.48,0.0617,4.48,2.29,3.18,0.0,0.0,63.53,63.53
2026-04-01,SKU00356,Himaxx Own,Brand B,Running Shoes,Own Brand,258.2,0.049,1.24,1.82,10.83,0.0,0.0,284.74,284.74
2026-04-01,SKU00357,External Brand,The North Face,Lifestyle Apparel,Buyout,47.5,0.0242,2.41,2.65,3.36,0.0,0.0,57.06,57.06
