date,store_id,channel,store_format,region,city,traffic,member_uv,new_member_uv,returning_member_uv,assisted_visits,try_on_count,orders,buyers,gross_units,gmv,recognized_revenue,traffic_to_order_cvr,member_cvr,try_on_cvr,upt,aur
2026-04-24,S029,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Suzhou,306,152,43,109,186,54,12,12,20,3691.29,2934.14,0.0392,0.0789,0.2222,1.6667,184.56
2026-04-24,S030,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,313,112,15,97,153,62,13,13,18,2603.47,2258.94,0.0415,0.1161,0.2097,1.3846,144.64
2026-04-24,S031,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Xi'an,259,135,35,100,79,22,7,7,9,1116.83,946.92,0.027,0.0519,0.3182,1.2857,124.09
2026-04-24,S032,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Wuhan,117,43,10,33,56,28,7,7,13,2923.29,1326.77,0.0598,0.1628,0.25,1.8571,224.87
2026-04-24,S033,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,232,142,45,97,114,39,6,6,9,1891.84,1623.41,0.0259,0.0423,0.1538,1.5,210.2
2026-04-24,S034,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,331,181,53,128,214,96,9,9,12,2159.43,1254.18,0.0272,0.0497,0.0938,1.3333,179.95
2026-04-24,S035,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,West China,Chongqing,231,140,27,113,75,22,9,9,11,1841.5,1841.5,0.039,0.0643,0.4091,1.2222,167.41
2026-04-24,S036,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,186,113,23,90,77,31,6,6,9,2191.37,1628.63,0.0323,0.0531,0.1935,1.5,243.49
2026-04-24,S037,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,378,223,54,169,164,57,10,10,12,1956.2,1578.87,0.0265,0.0448,0.1754,1.2,163.02
2026-04-24,S038,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,285,117,40,77,156,67,14,13,23,3572.57,2767.49,0.0491,0.1111,0.209,1.6429,155.33
2026-04-24,S039,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,South China,Shenzhen,192,97,15,82,76,20,8,8,11,1079.89,726.51,0.0417,0.0825,0.4,1.375,98.17
2026-04-24,S040,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Xiamen,315,124,29,95,173,85,14,14,20,2559.27,1330.98,0.0444,0.1129,0.1647,1.4286,127.96
2026-04-24,S041,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,392,177,49,128,204,88,5,5,9,1160.66,842.57,0.0128,0.0282,0.0568,1.8,128.96
2026-04-24,S042,Himaxx Warehouse Outlet,Community Warehouse,East China,Shanghai,250,135,25,110,72,38,11,11,17,2789.52,1170.87,0.044,0.0815,0.2895,1.5455,164.09
2026-04-24,S043,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Hangzhou,141,58,15,43,56,18,7,7,14,1915.93,1872.04,0.0496,0.1207,0.3889,2.0,136.85
2026-04-24,S044,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,139,77,18,59,62,23,9,9,11,1884.01,1366.71,0.0647,0.1169,0.3913,1.2222,171.27
2026-04-24,S045,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,367,171,53,118,166,64,7,7,12,3132.76,2894.83,0.0191,0.0409,0.1094,1.7143,261.06
2026-04-24,S046,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,184,79,21,58,50,20,16,16,20,4001.86,2596.73,0.087,0.2025,0.8,1.25,200.09
2026-04-24,S047,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Xiamen,202,92,13,79,60,27,7,7,9,1356.35,1069.73,0.0347,0.0761,0.2593,1.2857,150.71
2026-04-24,S048,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,401,244,40,204,198,99,15,15,21,3808.54,2846.07,0.0374,0.0615,0.1515,1.4,181.36
2026-04-24,S049,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,212,125,40,85,116,30,4,4,6,1072.83,576.44,0.0189,0.032,0.1333,1.5,178.8
2026-04-24,S050,Himaxx Warehouse Outlet,Community Warehouse,East China,Suzhou,330,159,41,118,157,44,8,8,13,3011.17,2929.24,0.0242,0.0503,0.1818,1.625,231.63
2026-04-24,S051,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Qingdao,398,146,43,103,120,52,6,6,7,1099.58,635.1,0.0151,0.0411,0.1154,1.1667,157.08
2026-04-24,S052,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,293,126,30,96,107,58,8,8,11,2021.18,1079.15,0.0273,0.0635,0.1379,1.375,183.74
2026-04-24,S053,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Chongqing,147,49,8,41,41,12,8,8,10,1730.62,891.77,0.0544,0.1633,0.6667,1.25,173.06
2026-04-24,S054,Himaxx Warehouse Outlet,Community Warehouse,North China,Tianjin,162,100,18,82,45,15,16,15,25,3673.32,2623.49,0.0988,0.15,1.0667,1.5625,146.93
2026-04-24,S055,Himaxx Warehouse Outlet,Mall Warehouse,South China,Xiamen,262,151,43,108,133,50,9,9,17,3007.32,2424.48,0.0344,0.0596,0.18,1.8889,176.9
2026-04-24,S056,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,321,113,24,89,91,40,12,12,27,3209.72,2087.16,0.0374,0.1062,0.3,2.25,118.88
2026-04-24,S057,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Shanghai,213,115,29,86,116,23,12,12,17,3339.33,2122.33,0.0563,0.1043,0.5217,1.4167,196.43
2026-04-24,S058,Himaxx Warehouse Outlet,Shopping Center Warehouse,South China,Xiamen,253,119,32,87,88,34,8,8,15,4532.54,1775.85,0.0316,0.0672,0.2353,1.875,302.17
2026-04-24,S059,Himaxx Warehouse Outlet,Mall Warehouse,East China,Suzhou,398,146,23,123,190,66,3,3,3,567.45,170.84,0.0075,0.0205,0.0455,1.0,189.15
2026-04-24,S060,Himaxx Warehouse Outlet,Mall Warehouse,West China,Xi'an,186,82,19,63,54,25,14,14,22,5227.16,4508.27,0.0753,0.1707,0.56,1.5714,237.6
2026-04-24,S061,Himaxx Warehouse Outlet,Community Warehouse,South China,Xiamen,287,117,36,81,146,35,5,5,11,2109.4,1922.29,0.0174,0.0427,0.1429,2.2,191.76
2026-04-24,S062,Himaxx Warehouse Outlet,Community Warehouse,West China,Xi'an,234,127,31,96,141,74,5,5,10,1724.28,1193.67,0.0214,0.0394,0.0676,2.0,172.43
2026-04-24,S063,Himaxx Warehouse Outlet,Mall Warehouse,East China,Nanjing,209,125,22,103,86,40,3,3,6,802.7,706.62,0.0144,0.024,0.075,2.0,133.78
2026-04-24,S064,Himaxx Warehouse Outlet,Shopping Center Warehouse,South China,Guangzhou,223,127,25,102,89,23,12,12,13,2061.35,1120.63,0.0538,0.0945,0.5217,1.0833,158.57
2026-04-24,S065,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,258,150,25,125,159,86,8,8,10,2027.54,1539.29,0.031,0.0533,0.093,1.25,202.75
2026-04-24,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,291,161,32,129,187,97,6,6,9,1908.01,1908.01,0.0206,0.0373,0.0619,1.5,212.0
2026-04-24,S067,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Beijing,169,52,10,42,82,37,9,9,18,4452.19,4041.31,0.0533,0.1731,0.2432,2.0,247.34
2026-04-24,S068,Himaxx Warehouse Outlet,Mall Warehouse,East China,Suzhou,184,92,28,64,59,27,5,5,6,1627.18,1577.75,0.0272,0.0543,0.1852,1.2,271.2
2026-04-24,S069,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,406,257,41,216,113,38,8,8,11,2244.87,955.25,0.0197,0.0311,0.2105,1.375,204.08
2026-04-24,S070,Himaxx Warehouse Outlet,Shopping Center Warehouse,Central China,Changsha,385,205,52,153,243,101,8,8,11,1688.73,1265.28,0.0208,0.039,0.0792,1.375,153.52
2026-04-24,S071,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,261,147,46,101,69,21,5,5,9,1271.41,679.36,0.0192,0.034,0.2381,1.8,141.27
2026-04-24,S072,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,292,168,49,119,145,55,3,3,7,2020.17,1955.81,0.0103,0.0179,0.0545,2.3333,288.6
2026-04-24,S073,Himaxx Warehouse Outlet,Mall Warehouse,North China,Tianjin,116,70,24,46,31,13,13,13,22,2886.89,2353.16,0.1121,0.1857,1.0,1.6923,131.22
2026-04-24,S074,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Tianjin,120,68,16,52,45,14,10,10,14,1817.14,1292.85,0.0833,0.1471,0.7143,1.4,129.8
2026-04-24,S075,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,127,79,11,68,43,13,10,10,21,3222.6,2473.53,0.0787,0.1266,0.7692,2.1,153.46
2026-04-24,S076,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,187,100,29,71,57,29,5,5,5,819.45,674.57,0.0267,0.05,0.1724,1.0,163.89
2026-04-25,S001,Himaxx Warehouse Outlet,Mall Warehouse,North China,Beijing,217,102,17,85,129,40,12,12,20,4679.17,3833.74,0.0553,0.1176,0.3,1.6667,233.96
2026-04-25,S002,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Nanjing,256,158,31,127,97,45,9,9,16,3973.89,3249.11,0.0352,0.057,0.2,1.7778,248.37
2026-04-25,S003,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,214,67,11,56,109,32,4,4,11,1336.48,1150.28,0.0187,0.0597,0.125,2.75,121.5
2026-04-25,S004,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,South China,Xiamen,146,63,12,51,94,27,8,8,10,1294.91,1076.18,0.0548,0.127,0.2963,1.25,129.49
2026-04-25,S005,Himaxx Warehouse Outlet,Shopping Center Warehouse,Central China,Changsha,350,161,43,118,215,87,10,10,15,1939.3,1018.67,0.0286,0.0621,0.1149,1.5,129.29
2026-04-25,S006,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,103,58,17,41,52,28,6,5,8,2059.51,1119.55,0.0583,0.0862,0.2143,1.3333,257.44
2026-04-25,S007,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Wuhan,330,188,61,127,150,81,6,6,10,2448.56,2448.56,0.0182,0.0319,0.0741,1.6667,244.86
2026-04-25,S008,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,295,108,33,75,172,81,7,7,15,1933.7,1801.36,0.0237,0.0648,0.0864,2.1429,128.91
2026-04-25,S009,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,287,99,25,74,72,17,11,11,22,4049.46,2406.94,0.0383,0.1111,0.6471,2.0,184.07
2026-04-25,S010,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,166,68,19,49,103,23,7,7,9,1369.73,1218.16,0.0422,0.1029,0.3043,1.2857,152.19
2026-04-25,S011,Himaxx Warehouse Outlet,Community Warehouse,West China,Chengdu,168,98,25,73,109,23,7,7,11,1462.6,853.83,0.0417,0.0714,0.3043,1.5714,132.96
2026-04-25,S012,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,324,159,33,126,182,39,13,12,19,2114.63,1303.09,0.0401,0.0755,0.3333,1.4615,111.3
2026-04-25,S013,Himaxx Warehouse Outlet,Community Warehouse,South China,Shenzhen,156,57,18,39,99,43,8,8,10,1904.91,1174.39,0.0513,0.1404,0.186,1.25,190.49
2026-04-25,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,292,155,35,120,125,64,10,10,17,1809.09,1541.24,0.0342,0.0645,0.1562,1.7,106.42
2026-04-25,S015,Himaxx Warehouse Outlet,Mall Warehouse,East China,Hangzhou,149,91,12,79,58,31,11,11,17,2497.06,1398.58,0.0738,0.1209,0.3548,1.5455,146.89
2026-04-25,S016,Himaxx Warehouse Outlet,Shopping Center Warehouse,West China,Chengdu,250,146,30,116,103,39,17,16,23,4584.85,4297.07,0.068,0.1096,0.4359,1.3529,199.34
2026-04-25,S017,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Hangzhou,207,100,27,73,129,38,10,10,14,2720.55,1970.37,0.0483,0.1,0.2632,1.4,194.33
2026-04-25,S018,Himaxx Warehouse Outlet,Mall Warehouse,West China,Xi'an,126,48,7,41,55,17,15,15,23,4372.84,3032.31,0.119,0.3125,0.8824,1.5333,190.12
2026-04-25,S019,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Qingdao,167,58,11,47,76,21,1,1,1,57.96,57.96,0.006,0.0172,0.0476,1.0,57.96
2026-04-25,S020,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Shanghai,187,60,19,41,53,20,11,11,15,4034.15,2379.78,0.0588,0.1833,0.55,1.3636,268.94
2026-04-25,S021,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,Central China,Changsha,153,69,14,55,59,27,11,11,17,2133.75,1884.2,0.0719,0.1594,0.4074,1.5455,125.51
2026-04-25,S022,Himaxx Warehouse Outlet,Mall Warehouse,South China,Xiamen,93,41,4,37,32,13,3,3,3,489.04,489.04,0.0323,0.0732,0.2308,1.0,163.01
2026-04-25,S023,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,339,130,35,95,177,82,8,8,16,1967.74,1133.26,0.0236,0.0615,0.0976,2.0,122.98
2026-04-25,S024,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,314,112,37,75,78,16,9,9,17,4137.88,2245.41,0.0287,0.0804,0.5625,1.8889,243.4
2026-04-25,S025,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Hangzhou,110,48,9,39,53,18,7,7,11,2326.62,2002.41,0.0636,0.1458,0.3889,1.5714,211.51
2026-04-25,S026,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Beijing,339,134,34,100,152,31,12,12,24,4165.79,3494.5,0.0354,0.0896,0.3871,2.0,173.57
2026-04-25,S027,Himaxx Warehouse Outlet,Shopping Center Warehouse,West China,Chengdu,141,51,11,40,41,13,1,1,2,189.24,189.24,0.0071,0.0196,0.0769,2.0,94.62
2026-04-25,S028,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Chongqing,254,161,42,119,90,22,9,9,11,2289.21,2002.7,0.0354,0.0559,0.4091,1.2222,208.11
2026-04-25,S029,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Suzhou,213,97,30,67,80,22,12,12,24,3558.24,2738.24,0.0563,0.1237,0.5455,2.0,148.26
2026-04-25,S030,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,369,204,34,170,193,54,8,8,10,1263.65,474.85,0.0217,0.0392,0.1481,1.25,126.37
2026-04-25,S031,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Xi'an,149,94,15,79,73,30,5,5,11,1934.99,1797.96,0.0336,0.0532,0.1667,2.2,175.91
2026-04-25,S032,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Wuhan,146,62,7,55,90,41,7,7,10,1799.05,1319.22,0.0479,0.1129,0.1707,1.4286,179.91
2026-04-25,S033,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,374,126,15,111,126,63,10,10,22,5742.62,5078.99,0.0267,0.0794,0.1587,2.2,261.03
2026-04-25,S034,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,397,199,28,171,219,109,12,12,22,3074.72,1899.68,0.0302,0.0603,0.1101,1.8333,139.76
2026-04-25,S035,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,West China,Chongqing,238,111,32,79,67,16,8,8,19,3027.44,2404.81,0.0336,0.0721,0.5,2.375,159.34
2026-04-25,S036,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,246,125,33,92,146,35,10,9,14,2046.45,1590.66,0.0407,0.072,0.2857,1.4,146.18
2026-04-25,S037,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,273,133,13,120,124,36,4,4,6,1654.9,1654.9,0.0147,0.0301,0.1111,1.5,275.82
2026-04-25,S038,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,392,132,30,102,117,43,13,13,24,4570.11,3423.01,0.0332,0.0985,0.3023,1.8462,190.42
2026-04-25,S039,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,South China,Shenzhen,197,109,28,81,106,40,15,15,23,4764.86,3730.07,0.0761,0.1376,0.375,1.5333,207.17
2026-04-25,S040,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Xiamen,153,72,19,53,82,39,11,11,15,2624.98,1565.03,0.0719,0.1528,0.2821,1.3636,175.0
2026-04-25,S041,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,197,87,16,71,84,27,6,6,7,1355.58,509.7,0.0305,0.069,0.2222,1.1667,193.65
2026-04-25,S042,Himaxx Warehouse Outlet,Community Warehouse,East China,Shanghai,343,153,19,134,91,45,11,11,20,3531.89,2779.25,0.0321,0.0719,0.2444,1.8182,176.59
2026-04-25,S043,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Hangzhou,359,219,49,170,154,64,10,10,18,2611.19,1866.32,0.0279,0.0457,0.1562,1.8,145.07
2026-04-25,S044,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,321,146,40,106,130,39,7,7,13,2357.67,1739.01,0.0218,0.0479,0.1795,1.8571,181.36
2026-04-25,S045,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,105,40,5,35,65,22,5,5,6,1236.61,833.85,0.0476,0.125,0.2273,1.2,206.1
2026-04-25,S046,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,144,43,9,34,59,12,12,12,20,3904.38,2970.09,0.0833,0.2791,1.0,1.6667,195.22
2026-04-25,S047,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Xiamen,403,200,38,162,152,41,11,11,14,2894.38,2347.62,0.0273,0.055,0.2683,1.2727,206.74
2026-04-25,S048,Himaxx Warehouse Outlet,Mall Warehouse,West China,Chongqing,318,188,53,135,92,18,9,9,18,4726.83,4142.64,0.0283,0.0479,0.5,2.0,262.6
2026-04-25,S049,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,226,88,20,68,139,49,12,12,19,3511.48,2182.89,0.0531,0.1364,0.2449,1.5833,184.81
2026-04-25,S050,Himaxx Warehouse Outlet,Community Warehouse,East China,Suzhou,244,101,16,85,89,37,7,7,13,1288.14,1170.59,0.0287,0.0693,0.1892,1.8571,99.09
2026-04-25,S051,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Qingdao,223,136,41,95,89,24,9,9,13,2024.58,1444.48,0.0404,0.0662,0.375,1.4444,155.74
2026-04-25,S052,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Shanghai,114,42,9,33,40,9,6,6,7,1126.41,797.58,0.0526,0.1429,0.6667,1.1667,160.92
2026-04-25,S053,Himaxx Warehouse Outlet,Warehouse Outlet,West China,Chongqing,251,82,23,59,159,39,13,13,19,3026.28,2182.6,0.0518,0.1585,0.3333,1.4615,159.28
2026-04-25,S054,Himaxx Warehouse Outlet,Community Warehouse,North China,Tianjin,356,149,29,120,205,82,7,7,9,1325.84,696.7,0.0197,0.047,0.0854,1.2857,147.32
2026-04-25,S055,Himaxx Warehouse Outlet,Mall Warehouse,South China,Xiamen,332,142,27,115,91,18,6,6,8,989.18,959.8,0.0181,0.0423,0.3333,1.3333,123.65
2026-04-25,S056,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,181,81,25,56,111,36,17,17,30,5558.15,4204.45,0.0939,0.2099,0.4722,1.7647,185.27
2026-04-25,S057,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Shanghai,205,72,20,52,122,28,11,11,19,4357.08,4106.51,0.0537,0.1528,0.3929,1.7273,229.32
2026-04-25,S058,Himaxx Warehouse Outlet,Shopping Center Warehouse,South China,Xiamen,386,230,79,151,114,38,5,5,5,1644.56,1215.43,0.013,0.0217,0.1316,1.0,328.91
2026-04-25,S059,Himaxx Warehouse Outlet,Mall Warehouse,East China,Suzhou,273,142,45,97,110,53,10,10,13,1695.95,1660.75,0.0366,0.0704,0.1887,1.3,130.46
2026-04-25,S060,Himaxx Warehouse Outlet,Mall Warehouse,West China,Xi'an,204,87,13,74,105,49,12,12,18,2772.49,2249.36,0.0588,0.1379,0.2449,1.5,154.03
2026-04-25,S061,Himaxx Warehouse Outlet,Community Warehouse,South China,Xiamen,358,167,51,116,216,75,3,3,8,1946.84,1893.54,0.0084,0.018,0.04,2.6667,243.35
2026-04-25,S062,Himaxx Warehouse Outlet,Community Warehouse,West China,Xi'an,377,136,36,100,146,57,6,6,6,682.91,471.6,0.0159,0.0441,0.1053,1.0,113.82
2026-04-25,S063,Himaxx Warehouse Outlet,Mall Warehouse,East China,Nanjing,329,150,47,103,160,79,3,3,4,957.82,428.09,0.0091,0.02,0.038,1.3333,239.45
2026-04-25,S064,Himaxx Warehouse Outlet,Shopping Center Warehouse,South China,Guangzhou,271,96,11,85,118,35,9,9,17,2507.11,1695.56,0.0332,0.0938,0.2571,1.8889,147.48
2026-04-25,S065,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,356,169,48,121,102,32,8,8,9,1524.15,1415.06,0.0225,0.0473,0.25,1.125,169.35
2026-04-25,S066,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,148,90,12,78,96,34,4,4,6,755.55,755.55,0.027,0.0444,0.1176,1.5,125.92
2026-04-25,S067,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Beijing,126,69,8,61,54,25,8,8,10,2015.23,1768.01,0.0635,0.1159,0.32,1.25,201.52
2026-04-25,S068,Himaxx Warehouse Outlet,Mall Warehouse,East China,Suzhou,215,125,43,82,108,49,10,10,21,4190.52,4125.46,0.0465,0.08,0.2041,2.1,199.55
2026-04-25,S069,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,257,160,43,117,134,56,9,9,11,1849.73,1308.81,0.035,0.0563,0.1607,1.2222,168.16
2026-04-25,S070,Himaxx Warehouse Outlet,Shopping Center Warehouse,Central China,Changsha,222,100,21,79,111,46,4,4,7,1131.13,964.92,0.018,0.04,0.087,1.75,161.59
2026-04-25,S071,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,374,220,71,149,236,104,6,5,11,2531.01,2221.13,0.016,0.0227,0.0577,1.8333,230.09
2026-04-25,S072,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,237,82,15,67,81,27,3,3,8,2326.57,1119.74,0.0127,0.0366,0.1111,2.6667,290.82
2026-04-25,S073,Himaxx Warehouse Outlet,Mall Warehouse,North China,Tianjin,122,62,19,43,57,20,13,13,29,4800.42,3182.89,0.1066,0.2097,0.65,2.2308,165.53
2026-04-25,S074,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Tianjin,390,220,39,181,246,131,18,17,41,7582.71,6295.65,0.0462,0.0773,0.1374,2.2778,184.94
2026-04-25,S075,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,252,153,36,117,73,30,4,4,8,943.04,915.08,0.0159,0.0261,0.1333,2.0,117.88
2026-04-25,S076,Himaxx Warehouse Outlet,Warehouse Outlet,East China,Nanjing,303,161,40,121,130,56,2,2,5,661.73,532.08,0.0066,0.0124,0.0357,2.5,132.35
2026-04-26,S001,Himaxx Warehouse Outlet,Mall Warehouse,North China,Beijing,327,118,16,102,162,54,12,12,20,3018.16,1797.38,0.0367,0.1017,0.2222,1.6667,150.91
2026-04-26,S002,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Nanjing,403,148,16,132,237,117,9,9,17,3445.18,2432.47,0.0223,0.0608,0.0769,1.8889,202.66
2026-04-26,S003,Himaxx Warehouse Outlet,Warehouse Outlet,South China,Shenzhen,90,40,6,34,51,21,4,4,8,1864.88,1318.12,0.0444,0.1,0.1905,2.0,233.11
2026-04-26,S004,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,South China,Xiamen,305,141,22,119,85,23,14,14,24,4383.53,3485.6,0.0459,0.0993,0.6087,1.7143,182.65
2026-04-26,S005,Himaxx Warehouse Outlet,Shopping Center Warehouse,Central China,Changsha,321,118,19,99,195,103,7,7,11,1518.89,843.3,0.0218,0.0593,0.068,1.5714,138.08
2026-04-26,S006,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Qingdao,230,105,25,80,147,47,15,15,25,5755.52,4574.25,0.0652,0.1429,0.3191,1.6667,230.22
2026-04-26,S007,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Wuhan,186,56,11,45,118,64,10,10,17,3728.48,3596.54,0.0538,0.1786,0.1562,1.7,219.32
2026-04-26,S008,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,206,111,36,75,62,15,9,9,11,2370.18,1239.42,0.0437,0.0811,0.6,1.2222,215.47
2026-04-26,S009,Himaxx Warehouse Outlet,Mall Warehouse,Central China,Changsha,412,161,41,120,163,81,16,16,29,4711.22,3261.13,0.0388,0.0994,0.1975,1.8125,162.46
2026-04-26,S010,Himaxx Warehouse Outlet,Community Warehouse,Central China,Changsha,267,97,31,66,102,23,12,11,20,2344.22,1769.53,0.0449,0.1134,0.5217,1.6667,117.21
2026-04-26,S011,Himaxx Warehouse Outlet,Community Warehouse,West China,Chengdu,361,183,44,139,176,37,7,7,8,1136.71,887.88,0.0194,0.0383,0.1892,1.1429,142.09
2026-04-26,S012,Himaxx Warehouse Outlet,Warehouse Outlet,North China,Beijing,354,148,46,102,200,100,6,6,9,1844.06,1673.81,0.0169,0.0405,0.06,1.5,204.9
2026-04-26,S013,Himaxx Warehouse Outlet,Community Warehouse,South China,Shenzhen,363,211,52,159,232,62,12,12,16,3711.76,1942.24,0.0331,0.0569,0.1935,1.3333,231.98
2026-04-26,S014,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Tianjin,218,138,19,119,94,35,6,6,9,1935.89,1935.89,0.0275,0.0435,0.1714,1.5,215.1
2026-04-26,S015,Himaxx Warehouse Outlet,Mall Warehouse,East China,Hangzhou,247,76,17,59,107,35,14,14,19,2820.9,2461.16,0.0567,0.1842,0.4,1.3571,148.47
2026-04-26,S016,Himaxx Warehouse Outlet,Shopping Center Warehouse,West China,Chengdu,270,170,33,137,88,31,6,6,9,1387.91,1155.71,0.0222,0.0353,0.1935,1.5,154.21
2026-04-26,S017,Himaxx Warehouse Outlet,Shopping Center Warehouse,East China,Hangzhou,112,60,17,43,66,36,9,9,12,1577.71,1253.58,0.0804,0.15,0.25,1.3333,131.48
2026-04-26,S018,Himaxx Warehouse Outlet,Mall Warehouse,West China,Xi'an,305,183,20,163,189,59,12,12,15,2544.41,2091.11,0.0393,0.0656,0.2034,1.25,169.63
2026-04-26,S019,Himaxx Warehouse Outlet,Shopping Center Warehouse,North China,Qingdao,137,49,14,35,42,12,7,7,19,1651.53,700.91,0.0511,0.1429,0.5833,2.7143,86.92
