risk_id,risk_type,entity_type,entity_name,month_or_snapshot,channel,store_id,brand,sku,key_metric,metric_value,risk_level,risk_reason,recommended_action,owner_department
RISK033337,High Inventory Low GMROI,Brand-Store,Skechers / S075,2026-03-01,Himaxx Warehouse Outlet,S075,Skechers,,gmroi,0.0245,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033338,High Inventory Low GMROI,Brand-Store,Skechers / S075,2026-03-01,Himaxx Warehouse Outlet,S075,Skechers,,gmroi,0.0116,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033339,High Inventory Low GMROI,Brand-Store,The North Face / S075,2026-03-01,Himaxx Warehouse Outlet,S075,The North Face,,gmroi,0.0404,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033340,High Inventory Low GMROI,Brand-Store,The North Face / S075,2026-03-01,Himaxx Warehouse Outlet,S075,The North Face,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033341,High Inventory Low GMROI,Brand-Store,The North Face / S075,2026-03-01,Himaxx Warehouse Outlet,S075,The North Face,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033342,High Inventory Low GMROI,Brand-Store,The North Face / S075,2026-03-01,Himaxx Warehouse Outlet,S075,The North Face,,gmroi,0.0034,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033343,High Inventory Low GMROI,Brand-Store,The North Face / S075,2026-03-01,Himaxx Warehouse Outlet,S075,The North Face,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033344,High Inventory Low GMROI,Brand-Store,The North Face / S075,2026-03-01,Himaxx Warehouse Outlet,S075,The North Face,,gmroi,0.0033,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033345,High Inventory Low GMROI,Brand-Store,Under Armour / S075,2026-03-01,Himaxx Warehouse Outlet,S075,Under Armour,,gmroi,0.0037,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033346,High Inventory Low GMROI,Brand-Store,Under Armour / S075,2026-03-01,Himaxx Warehouse Outlet,S075,Under Armour,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033347,High Inventory Low GMROI,Brand-Store,Under Armour / S075,2026-03-01,Himaxx Warehouse Outlet,S075,Under Armour,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033348,High Inventory Low GMROI,Brand-Store,Under Armour / S075,2026-03-01,Himaxx Warehouse Outlet,S075,Under Armour,,gmroi,0.0156,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033349,High Inventory Low GMROI,Brand-Store,Under Armour / S075,2026-03-01,Himaxx Warehouse Outlet,S075,Under Armour,,gmroi,0.0039,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033350,High Inventory Low GMROI,Brand-Store,Under Armour / S075,2026-03-01,Himaxx Warehouse Outlet,S075,Under Armour,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033351,High Inventory Low GMROI,Brand-Store,Under Armour / S075,2026-03-01,Himaxx Warehouse Outlet,S075,Under Armour,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033352,High Inventory Low GMROI,Brand-Store,Adidas / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Adidas,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033353,High Inventory Low GMROI,Brand-Store,Adidas / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Adidas,,gmroi,0.0037,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033354,High Inventory Low GMROI,Brand-Store,Adidas / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Adidas,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033355,High Inventory Low GMROI,Brand-Store,Adidas / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Adidas,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033356,High Inventory Low GMROI,Brand-Store,Adidas / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Adidas,,gmroi,0.0095,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033357,High Inventory Low GMROI,Brand-Store,Adidas / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Adidas,,gmroi,0.0393,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033358,High Inventory Low GMROI,Brand-Store,Adidas / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Adidas,,gmroi,0.0145,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033359,High Inventory Low GMROI,Brand-Store,Adidas / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Adidas,,gmroi,0.0069,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033360,High Inventory Low GMROI,Brand-Store,Adidas / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Adidas,,gmroi,0.0942,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033361,High Inventory Low GMROI,Brand-Store,Adidas / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Adidas,,gmroi,0.027,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033362,High Inventory Low GMROI,Brand-Store,Adidas / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Adidas,,gmroi,0.0253,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033363,High Inventory Low GMROI,Brand-Store,Asics / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Asics,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033364,High Inventory Low GMROI,Brand-Store,Asics / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Asics,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033365,High Inventory Low GMROI,Brand-Store,Asics / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Asics,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033366,High Inventory Low GMROI,Brand-Store,Asics / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Asics,,gmroi,0.0339,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033367,High Inventory Low GMROI,Brand-Store,Asics / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Asics,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033368,High Inventory Low GMROI,Brand-Store,Asics / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Asics,,gmroi,0.0005,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033369,High Inventory Low GMROI,Brand-Store,Brand A / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brand A,,gmroi,0.0132,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033370,High Inventory Low GMROI,Brand-Store,Brand A / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brand A,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033371,High Inventory Low GMROI,Brand-Store,Brand A / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brand A,,gmroi,0.0071,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033372,High Inventory Low GMROI,Brand-Store,Brand A / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brand A,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033373,High Inventory Low GMROI,Brand-Store,Brand A / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brand A,,gmroi,-0.0032,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033374,High Inventory Low GMROI,Brand-Store,Brand A / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brand A,,gmroi,0.0164,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033375,High Inventory Low GMROI,Brand-Store,Brand A / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brand A,,gmroi,0.0005,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033376,High Inventory Low GMROI,Brand-Store,Brand A / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brand A,,gmroi,0.0296,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033377,High Inventory Low GMROI,Brand-Store,Brand A / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brand A,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033378,High Inventory Low GMROI,Brand-Store,Brand A / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brand A,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033379,High Inventory Low GMROI,Brand-Store,Brand A / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brand A,,gmroi,0.0075,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033380,High Inventory Low GMROI,Brand-Store,Brand B / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brand B,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033381,High Inventory Low GMROI,Brand-Store,Brand B / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brand B,,gmroi,0.0276,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033382,High Inventory Low GMROI,Brand-Store,Brand B / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brand B,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033383,High Inventory Low GMROI,Brand-Store,Brand B / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brand B,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033384,High Inventory Low GMROI,Brand-Store,Brand B / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brand B,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033385,High Inventory Low GMROI,Brand-Store,Brand B / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brand B,,gmroi,0.0063,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033386,High Inventory Low GMROI,Brand-Store,Brand B / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brand B,,gmroi,0.0362,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033387,High Inventory Low GMROI,Brand-Store,Brand B / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brand B,,gmroi,-0.0005,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033388,High Inventory Low GMROI,Brand-Store,Brand B / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brand B,,gmroi,-0.0126,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033389,High Inventory Low GMROI,Brand-Store,Brand B / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brand B,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033390,High Inventory Low GMROI,Brand-Store,Brooks Brothers / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brooks Brothers,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
RISK033391,High Inventory Low GMROI,Brand-Store,Brooks Brothers / S076,2026-03-01,Himaxx Warehouse Outlet,S076,Brooks Brothers,,gmroi,0.0,High,Inventory value is high while GMROI is below 1.,"Stop replenishment, review buyout exposure, and prepare clearance or transfer plan.",Merchandise / Supply Chain
